instance_id,constraint,family,support,status,gate_set,representation,condition,selected_depth,fidelity,n_decision,n_slack,n_allocated,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,gadget,lambda_2,4.0,0.9994581659243362,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'RZ': 172, 'RX': 24}",874,6,0,0,6,202,672,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,gadget,lambda_2,4.0,0.9994581659243362,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'T': 8624}",9302,6,0,0,6,8630,672,8624
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,gadget,feasibility,1.0,0.5079627497997085,6,0,6,"{'Hadamard': 6, 'CNOT': 184, 'RZ': 45, 'RX': 6}",241,6,0,0,6,57,184,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,gadget,feasibility,1.0,0.5079627497997085,6,0,6,"{'Hadamard': 6, 'CNOT': 184, 'T': 2244}",2434,6,0,0,6,2250,184,2244
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,gadget,fidelity,4.0,0.9999990215631561,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'RZ': 180, 'RX': 24}",946,6,0,0,6,210,736,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,gadget,fidelity,4.0,0.9999990215631561,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'T': 8976}",9718,6,0,0,6,8982,736,8976
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,gadget,lambda_0.5,4.0,0.9999819204309799,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'RZ': 180, 'RX': 24}",946,6,0,0,6,210,736,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9999819204309799,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'T': 8976}",9718,6,0,0,6,8982,736,8976
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,gadget,lambda_1,4.0,0.9999503106374034,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'RZ': 180, 'RX': 24}",946,6,0,0,6,210,736,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,gadget,lambda_1,4.0,0.9999503106374034,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'T': 8976}",9718,6,0,0,6,8982,736,8976
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,gadget,lambda_2,4.0,0.999927505603872,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'RZ': 180, 'RX': 24}",946,6,0,0,6,210,736,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,gadget,lambda_2,4.0,0.999927505603872,6,0,6,"{'Hadamard': 6, 'CNOT': 736, 'T': 8976}",9718,6,0,0,6,8982,736,8976
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,5,11,"{'CNOT': 580, 'RZ': 176}",756,11,0,0,11,176,580,0
a_6_quadratic_01,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 1*x_0*x_3 + 2*x_0*x_4 + 1*x_0*x_5 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 1*x_1*x_4 + 1*x_1*x_5 + 1*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 3*x_3*x_3 + 2*x_3*x_4 + 2*x_3*x_5 + 3*x_4*x_4 + 2*x_4*x_5 + 3*x_5*x_5 <= 19,quadratic,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,5,11,"{'CNOT': 580, 'T': 7744}",8324,11,0,0,11,7744,580,7744
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,gadget,feasibility,1.0,0.4184634183812857,6,0,6,"{'Hadamard': 6, 'CNOT': 158, 'RZ': 43, 'RX': 6}",213,6,0,0,6,55,158,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,gadget,feasibility,1.0,0.4184634183812857,6,0,6,"{'Hadamard': 6, 'CNOT': 158, 'T': 2156}",2320,6,0,0,6,2162,158,2156
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,gadget,fidelity,4.0,0.9998375326161562,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'RZ': 172, 'RX': 24}",834,6,0,0,6,202,632,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,gadget,fidelity,4.0,0.9998375326161562,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'T': 8624}",9262,6,0,0,6,8630,632,8624
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,gadget,lambda_0.5,4.0,0.9992585180666228,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'RZ': 172, 'RX': 24}",834,6,0,0,6,202,632,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9992585180666228,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'T': 8624}",9262,6,0,0,6,8630,632,8624
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,gadget,lambda_1,4.0,0.9996003111859489,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'RZ': 172, 'RX': 24}",834,6,0,0,6,202,632,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,gadget,lambda_1,4.0,0.9996003111859489,6,0,6,"{'Hadamard': 6, 'CNOT': 632, 'T': 8624}",9262,6,0,0,6,8630,632,8624
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,gadget,lambda_2,3.0,0.9993148964125024,6,0,6,"{'Hadamard': 6, 'CNOT': 474, 'RZ': 129, 'RX': 18}",627,6,0,0,6,153,474,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,gadget,lambda_2,3.0,0.9993148964125024,6,0,6,"{'Hadamard': 6, 'CNOT': 474, 'T': 6468}",6948,6,0,0,6,6474,474,6468
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,5,11,"{'CNOT': 580, 'RZ': 176}",756,11,0,0,11,176,580,0
a_6_quadratic_02,1*x_0*x_0 + 3*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 2*x_0*x_4 + 3*x_0*x_5 + 2*x_1*x_1 + 2*x_1*x_2 + 2*x_1*x_3 + 2*x_1*x_4 + 1*x_1*x_5 + 2*x_2*x_2 + 1*x_2*x_3 + 1*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 3*x_3*x_4 + 2*x_3*x_5 + 1*x_4*x_4 + 2*x_4*x_5 + 2*x_5*x_5 <= 26,quadratic,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,5,11,"{'CNOT': 580, 'T': 7744}",8324,11,0,0,11,7744,580,7744
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,gadget,feasibility,1.0,0.4619243395567861,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,gadget,feasibility,1.0,0.4619243395567861,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,gadget,fidelity,4.0,0.9998817420353646,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,gadget,fidelity,4.0,0.9998817420353646,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,gadget,lambda_0.5,4.0,0.9996325818525306,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9996325818525306,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,gadget,lambda_1,5.0,0.9998851808779038,7,0,7,"{'Hadamard': 7, 'CNOT': 3210, 'RZ': 635, 'RX': 35}",3887,7,0,0,7,677,3210,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,gadget,lambda_1,5.0,0.9998851808779038,7,0,7,"{'Hadamard': 7, 'CNOT': 3210, 'T': 29480}",32697,7,0,0,7,29487,3210,29480
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,gadget,lambda_2,5.0,0.9992602341057605,7,0,7,"{'Hadamard': 7, 'CNOT': 3210, 'RZ': 635, 'RX': 35}",3887,7,0,0,7,677,3210,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,gadget,lambda_2,5.0,0.9992602341057605,7,0,7,"{'Hadamard': 7, 'CNOT': 3210, 'T': 29480}",32697,7,0,0,7,29487,3210,29480
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'RZ': 28}",70,7,0,0,7,28,42,0
a_7_equality_01,4*x_0 + 4*x_1 + 3*x_2 + 4*x_3 + 1*x_4 + 5*x_5 + 3*x_6 == 16,equality,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'T': 1232}",1274,7,0,0,7,1232,42,1232
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,gadget,feasibility,1.0,0.7103649903275214,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,gadget,feasibility,1.0,0.7103649903275214,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,gadget,fidelity,4.0,0.999736415740184,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,gadget,fidelity,4.0,0.999736415740184,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,gadget,lambda_0.5,4.0,0.9998189199588716,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,gadget,lambda_0.5,4.0,0.9998189199588716,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,gadget,lambda_1,4.0,0.9996833743485056,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,gadget,lambda_1,4.0,0.9996833743485056,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,gadget,lambda_2,4.0,0.9991195668845965,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,gadget,lambda_2,4.0,0.9991195668845965,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'T': 23584}",26159,7,0,0,7,23591,2568,23584
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,nisq,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'RZ': 28}",70,7,0,0,7,28,42,0
a_7_equality_02,1*x_0 + 3*x_1 + 4*x_2 + 3*x_3 + 3*x_4 + 1*x_5 + 2*x_6 == 6,equality,7,complete,ftqc,penalty_cost_layer,unit_penalty,,,7,0,7,"{'CNOT': 42, 'T': 1232}",1274,7,0,0,7,1232,42,1232
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,gadget,feasibility,1.0,0.8092185830983917,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'RZ': 127, 'RX': 7}",783,7,0,0,7,141,642,0
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,gadget,feasibility,1.0,0.8092185830983917,7,0,7,"{'Hadamard': 7, 'CNOT': 642, 'T': 5896}",6545,7,0,0,7,5903,642,5896
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,gadget,fidelity,3.0,0.9997556709549167,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'RZ': 381, 'RX': 21}",2335,7,0,0,7,409,1926,0
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,ftqc,gadget,fidelity,3.0,0.9997556709549167,7,0,7,"{'Hadamard': 7, 'CNOT': 1926, 'T': 17688}",19621,7,0,0,7,17695,1926,17688
a_7_equality_03,2*x_0 + 4*x_1 + 4*x_2 + 4*x_3 + 2*x_4 + 5*x_5 + 1*x_6 == 9,equality,7,complete,nisq,gadget,lambda_0.5,4.0,0.9999743731870089,7,0,7,"{'Hadamard': 7, 'CNOT': 2568, 'RZ': 508, 'RX': 28}",3111,7,0,0,7,543,2568,0
